VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Creation date,Change Version,CPUs,Memory,NICs,Disks,min Required EVC Mode Key,Latency Sensitivity,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,VI SDK Server,VI SDK UUID,vCenter,OS Effective,Cleaned OS,Exclusion Reason
SYN-VM-00436,poweredOn,False,False,green,SYN-VM-00436.adgbs.com,connected,running,green,False,2024-07-15 22:51:54,,2022-05-03 21:26:57,2024-06-18 20:18:43,4,43008,1,3,intel-cascadelake,normal,True,True,10.22.25.97,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-V_FRONTEND_V502,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-010/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,222310,186443,179402,medium,none,vmMonitoringDisabled,Anti Affinity,antiafinidad_WOD_OTIP_1,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1023_M1_W_GRAC_DEF_PRO_004] SYN-VM-00436/SYN-VM-00436.vmx,[VMVOL901_1023_M1_W_GRAC_DEF_PRO_004] SYN-VM-00436/,[VMVOL901_1023_M1_W_GRAC_DEF_PRO_004] SYN-VM-00436/,[VMVOL901_1023_M1_W_GRAC_DEF_PRO_004] SYN-VM-00436/,,SYN-DC-01,SYN-CLUSTER-010,syn-esxi-061.local,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-213247,ddeb23b2-dad5-4527-b7b1-654cd9b158c3,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2,Excluded OS
SYN-VM-00438,poweredOn,False,False,green,sonapp2p,connected,running,green,False,2024-07-20 10:15:28,,2022-05-21 16:42:22,2024-08-06 10:11:36,10,49152,3,11,intel-cascadelake,normal,,True,10.22.193.80,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-001/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,3084581,2664004,2663710,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00438/SYN-VM-00438.vmx,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00438/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00438/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00438/,,SYN-DC-01,SYN-CLUSTER-001,syn-esxi-002.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-231300,8a61b22b-1fb5-4a61-a415-b0b461d38674,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00439,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-06-19 22:16:29,,2022-02-19 08:35:56,2024-08-06 11:18:19,8,20480,1,5,intel-cascadelake,normal,,True,,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-001/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,135384,66106,65890,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00439/SYN-VM-00439.vmx,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00439/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00439/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00439/,,SYN-DC-01,SYN-CLUSTER-001,syn-esxi-001.local,Red Hat Enterprise Linux 6 (64-bit),,vm-143795,967f4a43-ef0f-4d04-937f-e2ac80749f53,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00440,poweredOn,False,False,green,spiapp2p,connected,notRunning,gray,False,2024-06-19 22:14:43,,2022-02-19 08:35:56,2024-07-29 08:33:51,8,20480,1,5,intel-cascadelake,normal,,True,,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-001/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,135594,63412,62985,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00440/SYN-VM-00440.vmx,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00440/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00440/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00440/,,SYN-DC-01,SYN-CLUSTER-001,syn-esxi-005.local,Red Hat Enterprise Linux 6 (64-bit),,vm-143796,4aa8cdcd-90a6-452b-a8a3-9c3edfa00622,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00441,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-06-20 01:07:22,,2022-02-19 08:35:56,2024-08-06 10:18:59,8,20480,1,5,intel-cascadelake,normal,,True,,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-001/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,146444,82388,80374,medium,none,vmMonitoringDisabled,,,False,0,10000,False,True,bios,15,none,never,,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00441/SYN-VM-00441.vmx,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00441/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00441/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00441/,,SYN-DC-01,SYN-CLUSTER-001,syn-esxi-005.local,Red Hat Enterprise Linux 6 (64-bit),,vm-143793,966edaa2-43d6-44ca-852c-99373203058f,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00442,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-06-20 02:54:53,,2022-02-19 08:35:56,2024-08-06 11:27:57,8,20480,1,5,intel-cascadelake,normal,,True,,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-001/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,144394,75442,75431,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00442/SYN-VM-00442.vmx,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00442/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00442/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00442/,,SYN-DC-01,SYN-CLUSTER-001,syn-esxi-001.local,Red Hat Enterprise Linux 6 (64-bit),,vm-143794,12f7992c-2890-4062-9672-2d4e82e54360,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00443,poweredOn,False,False,green,spigapp1p,connected,running,green,False,2024-06-09 05:35:35,,2022-02-03 22:07:39,2024-07-27 19:26:18,4,16384,3,3,intel-cascadelake,normal,,True,10.18.50.157,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-BTP_SERV,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-SRV-PROTEO_HRTBE_V2979,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,,1,65536,/SYN-DC-01/SYN-CLUSTER-013/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,78909,46187,44077,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1030_M2_L_GRAC_DC2_PRO_001] SYN-VM-00443/SYN-VM-00443.vmx,[VMVOL903_1030_M2_L_GRAC_DC2_PRO_001] SYN-VM-00443/,[VMVOL903_1030_M2_L_GRAC_DC2_PRO_001] SYN-VM-00443/,[VMVOL903_1030_M2_L_GRAC_DC2_PRO_001] SYN-VM-00443/,  Maquina Clonada - Vmware tools are Disabled or uninstalled for Hyper-V migration,SYN-DC-01,SYN-CLUSTER-013,syn-esxi-094.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-133012,495ad54d-6536-4ea8-8c35-7d0c15702d4c,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00444,poweredOn,False,False,green,spigapp2p,connected,running,green,False,2024-06-15 11:28:38,,2022-02-03 22:06:24,2024-08-05 20:19:30,4,16384,3,3,intel-cascadelake,normal,,True,10.18.66.225,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_3,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-SRV-PROTEO_HRTBE_V2979,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,,1,16384,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,72041,41922,41561,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1019_M1_L_GRAC_DC1_PRO_001] SYN-VM-00444/SYN-VM-00444.vmx,[VMVOL903_1019_M1_L_GRAC_DC1_PRO_001] SYN-VM-00444/,[VMVOL903_1019_M1_L_GRAC_DC1_PRO_001] SYN-VM-00444/,[VMVOL903_1019_M1_L_GRAC_DC1_PRO_001] SYN-VM-00444/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-018.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-133011,9ecf4bc0-9a95-4e97-a65d-8721861847e4,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00445,poweredOn,False,False,green,spigapp3p,connected,running,green,False,2024-06-15 08:03:53,,2022-02-03 22:03:48,2024-08-07 03:15:49,4,8192,2,2,intel-cascadelake,normal,,True,10.22.160.96,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-BT,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-001/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,153986,42530,34298,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00445/SYN-VM-00445.vmx,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00445/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00445/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00445/,,SYN-DC-01,SYN-CLUSTER-001,syn-esxi-004.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-133008,7a3f51f9-55df-4d9f-a12e-2ba8e3f27456,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00446,poweredOn,False,False,green,spigapp4p,connected,running,green,False,2024-06-15 11:05:58,,2022-02-03 22:03:48,2024-08-07 03:16:03,4,8192,1,2,intel-cascadelake,normal,,True,10.22.192.201,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-001/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,153111,41811,33489,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00446/SYN-VM-00446.vmx,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00446/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00446/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00446/,,SYN-DC-01,SYN-CLUSTER-001,syn-esxi-003.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-133007,a1fa3b03-dc60-49f4-88ef-54517024841e,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00447,poweredOn,False,False,green,srvpmval01.adgbs.com,connected,running,green,False,2024-07-16 11:52:37,,2022-04-23 21:46:32,2024-07-13 04:34:01,4,3072,1,3,intel-cascadelake,normal,,True,10.17.150.211,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-VMWARE,,,,,,,,1,4096,/SYN-DC-01/SYN-CLUSTER-010/Resources,/SYN-DC-01,,True,notConfigured,gray,-1,-1,482781,422545,422068,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1045_M1_DR_TESORERIA] SYN-VM-00447/SYN-VM-00447.vmx,[VMVOL901_1045_M1_DR_TESORERIA] SYN-VM-00447/,[VMVOL901_1045_M1_DR_TESORERIA] SYN-VM-00447/,[VMVOL901_1045_M1_DR_TESORERIA] SYN-VM-00447/,,SYN-DC-01,SYN-CLUSTER-010,syn-esxi-062.local,Microsoft Windows Server 2003 (32-bit),Microsoft Windows Server 2003 (32-bit),vm-1645964,ea9ccc35-54c1-47bd-8482-04348533e18f,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Microsoft Windows Server 2003 (32-bit),Microsoft Windows Server 2003,Excluded OS
SYN-VM-00448,poweredOn,False,False,green,SYN-VM-00448,connected,running,green,False,2024-06-23 05:24:30,,2022-03-05 22:25:58,2024-08-05 19:25:08,2,18112,1,7,intel-cascadelake,normal,,True,10.22.192.78,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,91389,57401,57271,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1039_M1_L_GRAC_DC1_PRO_001] SYN-VM-00448/SYN-VM-00448.vmx,[VMVOL903_1039_M1_L_GRAC_DC1_PRO_001] SYN-VM-00448/,[VMVOL903_1039_M1_L_GRAC_DC1_PRO_001] SYN-VM-00448/,[VMVOL903_1039_M1_L_GRAC_DC1_PRO_001] SYN-VM-00448/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-016.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-154553,0fa4f991-97ad-4ae1-9bac-1ca58afdadc9,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00449,poweredOn,False,False,green,SYN-VM-00449,connected,running,green,False,2024-06-23 05:24:18,,2022-03-12 17:27:34,2024-08-09 02:40:11,2,18112,1,7,intel-cascadelake,normal,,True,10.22.192.79,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-012/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,91947,47545,47524,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1073_M1_L_GRAC_DC1_PRO_002] SYN-VM-00449/SYN-VM-00449.vmx,[VMVOL903_1073_M1_L_GRAC_DC1_PRO_002] SYN-VM-00449/,[VMVOL903_1073_M1_L_GRAC_DC1_PRO_002] SYN-VM-00449/,[VMVOL903_1073_M1_L_GRAC_DC1_PRO_002] SYN-VM-00449/,,SYN-DC-01,SYN-CLUSTER-012,syn-esxi-032.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-161174,96e2ea64-f055-40bd-a61d-55a9161d7274,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00450,poweredOn,False,False,green,SYN-VM-00450,connected,running,green,False,2024-08-10 02:55:25,,2022-03-12 17:25:42,2024-08-09 01:40:51,2,10240,1,7,intel-cascadelake,normal,,True,10.22.160.42,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-BT,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-013/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,169155,65038,54718,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1032_M2_L_GRAC_DC2_PRO_001] SYN-VM-00450/SYN-VM-00450.vmx,[VMVOL903_1032_M2_L_GRAC_DC2_PRO_001] SYN-VM-00450/,[VMVOL903_1032_M2_L_GRAC_DC2_PRO_001] SYN-VM-00450/,[VMVOL903_1032_M2_L_GRAC_DC2_PRO_001] SYN-VM-00450/,,SYN-DC-01,SYN-CLUSTER-013,syn-esxi-095.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-161173,73122afd-b7be-4612-9e7c-e4f30a5879ef,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00451,poweredOn,False,False,green,SYN-VM-00451,connected,running,green,False,2024-06-23 05:24:47,,2022-02-26 09:38:04,2024-08-10 05:13:59,2,10240,1,6,intel-cascadelake,normal,,True,10.22.160.43,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-BT,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-014/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,150511,58457,48134,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1046_M2_L_GRAC_DC2_PRO_002] SYN-VM-00451/SYN-VM-00451.vmx,[VMVOL903_1046_M2_L_GRAC_DC2_PRO_002] SYN-VM-00451/,[VMVOL903_1046_M2_L_GRAC_DC2_PRO_002] SYN-VM-00451/,[VMVOL903_1046_M2_L_GRAC_DC2_PRO_002] SYN-VM-00451/,,SYN-DC-01,SYN-CLUSTER-014,syn-esxi-115.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-263828,50160eef-5b8a-4159-b113-2f73507248d4,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00454,poweredOn,False,False,green,SYN-VM-00454.adgbs.com,connected,running,green,False,2024-06-10 20:13:18,,2023-04-24 18:02:11,2024-08-08 09:47:33,1,4096,1,3,intel-cascadelake,normal,,True,10.17.150.84,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-VMWARE,,,,,,,,1,4096,/SYN-DC-01/SYN-CLUSTER-025/Resources,/SYN-DC-01,,True,notConfigured,gray,-1,-1,59398,20313,20306,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1075_M1_W_GRAC_DC1_PRO_001] SYN-VM-00454/SYN-VM-00454.vmx,[VMVOL903_1075_M1_W_GRAC_DC1_PRO_001] SYN-VM-00454/,[VMVOL903_1075_M1_W_GRAC_DC1_PRO_001] SYN-VM-00454/,[VMVOL903_1075_M1_W_GRAC_DC1_PRO_001] SYN-VM-00454/,,SYN-DC-01,SYN-CLUSTER-025,syn-esxi-026.local,Microsoft Windows Server 2003 (32-bit),Microsoft Windows Server 2003 (32-bit),vm-801987,5016c2e8-c393-656f-ac4d-980641cc29ae,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Microsoft Windows Server 2003 (32-bit),Microsoft Windows Server 2003,Excluded OS
SYN-VM-00456,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-07-13 04:33:59,,2021-11-23 00:01:48,2024-08-05 19:57:24,2,4096,1,3,intel-cascadelake,normal,True,True,,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-VMWARE,,,,,,,,1,4096,/SYN-DC-01/SYN-CLUSTER-009/Resources,/SYN-DC-01,,True,notConfigured,gray,-1,-1,89151,63858,63794,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1045_M1_DR_TESORERIA] SYN-VM-00456/SYN-VM-00456.vmx,[VMVOL901_1045_M1_DR_TESORERIA] SYN-VM-00456/,[VMVOL901_1045_M1_DR_TESORERIA] SYN-VM-00456/,[VMVOL901_1045_M1_DR_TESORERIA] SYN-VM-00456/,,SYN-DC-01,SYN-CLUSTER-009,syn-esxi-053.local,Microsoft Windows Server 2008 (64-bit),,vm-1645965,b3e2a67f-e977-4b9a-b182-30dca79a6607,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Microsoft Windows Server 2008 (64-bit),Microsoft Windows Server 2008,Excluded OS
SYN-VM-00459,poweredOn,False,False,green,SYN-VM-00459.adgbs.com,connected,running,green,False,2023-12-21 09:48:48,,2022-06-27 22:11:22,2024-08-08 10:20:13,2,4096,1,3,intel-cascadelake,normal,,True,10.17.100.13,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_1,,,,,,,,1,65536,/SYN-DC-01/SYN-CLUSTER-025/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,1893105,944327,940200,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,11,none,never,,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00459_1/SYN-VM-00459.vmx,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00459_1/,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00459_1/,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00459_1/,Migrada el 13/06/2015 13:37.  Rollback 17/06/2015,SYN-DC-01,SYN-CLUSTER-025,syn-esxi-028.local,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-1255701,50168795-01d2-2fb0-30ec-4b1bde94d353,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard,Excluded OS
